L,N,Q,absorption_coefficient,amplitude,beam_pos_x,beam_pos_y,beam_pos_z,bessel_order,epsrel,force_type,fx,fy,fz,medium_refractive_index,phase,radius,reference_function,refractive_index,vacuum_wavelength,vacuum_wavenumber,wavelength,wavenumber
0.001,15,5610000.0,0,1,0,0,-0.000125,0,0.1,total,,,5.773673221819217e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-0.0001125,0,0.1,total,,,6.65305838453512e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-0.0001,0,0.1,total,,,5.925524728178904e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-8.75e-05,0,0.1,total,,,4.7432458353594985e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-7.5e-05,0,0.1,total,,,3.230619476842541e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-6.25e-05,0,0.1,total,,,3.8920747111538014e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-5e-05,0,0.1,total,,,3.378384840078007e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-3.75e-05,0,0.1,total,,,3.0612048723228416e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-2.5e-05,0,0.1,total,,,2.9062011308072337e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-1.25e-05,0,0.1,total,,,3.0859987785520243e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
