x,y,z,force
0,0,0.01078,1.091756283815609e-14
0,0,0.01172,1.9056229636658836e-16
0,0,0.01266,1.4922413075281563e-14
0,0,0.01359,4.03562177110899e-14
0,0,0.01453,5.324110446101017e-14
0,0,-0.025,1.6531650993014532e-18
0,0,0.025,1.6374726200671318e-18
0,0,-0.01477,3.125842991648026e-14
0,0,-0.0143,4.2578584362562747e-14
0,0,-0.01383,5.0645432392796696e-14
0,0,-0.01336,5.2837343776479074e-14
0,0,-0.01289,4.8644237282502206e-14
0,0,-0.01242,3.869180091203594e-14
0,0,-0.01195,2.5700328267981387e-14
0,0,-0.01148,1.290726228278174e-14
0,0,-0.01102,3.4844401656131503e-15
0,0,-0.01055,1.634114811406596e-16
0,0,-0.01008,3.658358584833616e-15
0,0,-0.009609,1.3980928377062794e-14
0,0,-0.009141,2.9913276584205906e-14
0,0,-0.008672,4.9147541553463775e-14
0,0,-0.008203,6.846674366233102e-14
0,0,-0.007734,8.409352075556032e-14
0,0,-0.007266,9.183188805279968e-14
0,0,-0.006797,9.00004463333331e-14
0,0,-0.006328,7.804020504825016e-14
0,0,-0.005859,5.787425858066263e-14
0,0,-0.005391,3.414692236168348e-14
0,0,-0.004922,1.2711832441571099e-14
0,0,-0.004453,1.6039948417062842e-15
0,0,-0.003984,5.98969866764856e-15
0,0,-0.003516,3.0085856871482015e-14
0,0,-0.003047,7.574223183917135e-14
0,0,-0.002578,1.417631506827811e-13
0,0,-0.002109,2.2436372974659674e-13
0,0,-0.001641,3.1600812879979875e-13
0,0,-0.001172,4.087826080892395e-13
0,0,-0.0007031,4.925076395661768e-13
0,0,-0.0002344,5.574298905824497e-13
0,0,0.0002344,5.937480895122201e-13
0,0,0.0007031,5.971755945760428e-13
0,0,0.001172,5.673381515627537e-13
0,0,0.001641,5.103214799861716e-13
0,0,0.002109,4.306426044283522e-13
0,0,0.002578,3.3917137440484274e-13
0,0,0.003047,2.454802345542859e-13
0,0,0.003516,1.5963387486785708e-13
0,0,0.003984,8.892777519818319e-14
0,0,0.004453,3.7870738479812674e-14
0,0,0.004922,8.058513354451317e-15
0,0,0.005391,-4.983754468806403e-16
0,0,0.005859,7.473218934896136e-15
0,0,0.006328,2.6823699430902698e-14
0,0,0.006797,5.1076229732918606e-14
0,0,0.007266,7.383283155348825e-14
0,0,0.007734,8.934348949261929e-14
0,0,0.008203,9.42085736938892e-14
0,0,0.008672,8.896950803467918e-14
0,0,0.009141,7.491917914504666e-14
0,0,0.009609,5.5745186297835506e-14
0,0,0.01008,3.553724466295621e-14
0,0,0.01055,1.7909610230148077e-14
0,0,0.01102,5.49891285008261e-15
0,0,0.01148,1.951538827039245e-16
0,0,0.01195,1.8259409733623363e-15
0,0,0.01242,9.428857185658412e-15
0,0,0.01289,2.1133433632893405e-14
0,0,0.01336,3.426564037141428e-14
0,0,0.01383,4.5683961958610236e-14
0,0,0.0143,5.22914676713177e-14
0,0,0.01477,5.2795587971502197e-14
0,0,-0.05,5.795765469685037e-13
0,0,-0.0375,1.1170494093519521e-14
0,0,-0.0125,4.066812006672093e-14
0,0,0.0125,1.1158461555998136e-14
0,0,0.0375,4.065531806654872e-14
0,0,0.05,5.795765388685288e-13
0,0,-0.04688,2.3053537210766146e-13
0,0,-0.04375,2.3057321311797703e-14
0,0,-0.04062,6.572068297338265e-14
0,0,-0.03438,3.8860055191667496e-14
0,0,-0.03125,3.417219577669143e-17
0,0,-0.02812,1.8657844340532255e-17
0,0,-0.02188,1.26433651070251e-17
0,0,-0.01875,7.790709645746311e-18
0,0,-0.01562,1.2183810408198326e-14
0,0,-0.00625,7.508194230410747e-14
0,0,-0.003125,6.664693647827431e-14
0,0,0.003125,2.304243885168052e-13
0,0,0.00625,2.3092351669168345e-14
0,0,0.01562,3.884135388302264e-14
0,0,0.01875,3.421742505590595e-17
0,0,0.02188,1.8746486597784233e-17
0,0,0.02812,1.2565646682582622e-17
0,0,0.03125,7.80810834788359e-18
0,0,0.03438,1.2190971614468029e-14
0,0,0.04063,2.138135892788445e-14
0,0,0.04375,7.50924625792588e-14
0,0,0.04688,6.656042841719425e-14
0,0,-0.04844,5.219266632645325e-13
0,0,-0.04531,2.0227782099819727e-14
0,0,-0.04219,9.092006695447446e-14
0,0,-0.03906,7.115584310546111e-15
0,0,-0.03594,4.9739538446775784e-14
0,0,-0.03281,5.504637048142299e-15
0,0,-0.02969,3.769104683950238e-18
0,0,-0.02656,1.2864889671172925e-17
0,0,-0.02344,1.5780389410050501e-18
0,0,-0.02031,1.7940223285335802e-17
0,0,-0.01719,5.681149975429406e-16
0,0,-0.01094,2.474833083739052e-15
0,0,-0.007812,8.193983894924049e-14
0,0,-0.004687,5.4880192417418795e-15
0,0,-0.001563,3.3145403357415156e-13
0,0,0.001563,5.215189562917003e-13
0,0,0.004687,2.022452626609011e-14
0,0,0.007812,9.092172240915264e-14
0,0,0.01094,7.11722692081723e-15
0,0,0.01719,5.503786602949839e-15
0,0,0.02031,3.6633616249846755e-18
0,0,0.02344,1.278414473188298e-17
0,0,0.02656,1.5031619307083444e-18
0,0,0.02969,1.7956640183858167e-17
0,0,0.03281,5.675746073242731e-16
0,0,0.03594,4.726180975702575e-14
0,0,0.03906,2.4751789627314797e-15
0,0,0.04219,8.193568315241148e-14
0,0,0.04531,5.479752078967948e-15
0,0,0.04844,3.313529989109988e-13
0,0,-0.055,1.5827048443124882e-14
0,0,-0.05328,5.0176550081243646e-14
0,0,-0.05156,3.3137299468094416e-13
0,0,-0.04984,5.899552459443076e-13
0,0,-0.04813,4.730783920096275e-13
0,0,-0.04641,1.4687581990991355e-13
0,0,-0.04469,-3.583863221939164e-16
0,0,-0.04297,6.304513992931305e-14
0,0,-0.04125,8.709901789734284e-14
0,0,-0.03953,2.053418276818919e-14
0,0,-0.03781,4.980639937325535e-15
0,0,-0.03609,4.719405552035838e-14
0,0,-0.03266,3.876376700348037e-15
0,0,-0.03094,9.001145510689993e-17
0,0,-0.02922,5.434071698033692e-18
0,0,-0.0275,8.427113815883555e-20
0,0,-0.02578,5.571454211127579e-18
0,0,-0.02406,1.0446705120046624e-17
0,0,-0.02234,1.1547230002583098e-17
0,0,-0.02063,7.573485998267521e-18
0,0,-0.01891,5.374429667093791e-18
0,0,-0.01547,1.5040224012995892e-14
0,0,-0.01375,5.14468324728939e-14
0,0,-0.01203,2.795521736008974e-14
0,0,-0.008594,5.238293572580763e-14
0,0,-0.006875,9.104465028167087e-14
0,0,-0.003438,3.61927544111786e-14
0,0,-0.001719,3.0023297752332685e-13
0,0,0.001719,4.986486933363875e-13
0,0,0.003438,1.7314162197537634e-13
0,0,0.006875,5.5177689444055544e-14
0,0,0.008594,9.056174540108019e-14
0,0,0.01203,2.7154350954322018e-15
0,0,0.01375,4.401007825238794e-14
0,0,0.01547,4.2436941093956213e-14
0,0,0.01891,6.466449822114259e-17
0,0,0.02063,5.642530229964279e-19
0,0,0.02234,2.4478787000640426e-18
0,0,0.02406,8.764059030338397e-18
0,0,0.02578,1.111037536177717e-17
0,0,0.0275,8.941605738601546e-18
0,0,0.02922,3.2420671395237516e-18
0,0,0.03094,7.57255959847363e-18
0,0,0.03266,4.0215206090452903e-16
0,0,0.03609,4.967969266570669e-14
0,0,0.03781,3.240736327391422e-14
0,0,0.03953,2.7028536188946647e-16
0,0,0.04125,4.5911487859315184e-14
0,0,0.04297,9.204132065239833e-14
0,0,0.04469,3.027277793222759e-14
0,0,0.04641,2.4600319326922125e-14
0,0,0.04812,2.6866221461985636e-13
0,0,0.04984,5.656236080487202e-13
0,0,0.05156,5.221346260137246e-13
0,0,0.05328,2.0114329216608541e-13
0,0,0.055,5.254229579385155e-15
0,0,-0.05414,2.487026676483297e-15
0,0,-0.05242,1.6756644586949914e-13
0,0,-0.0507,4.924728206382863e-13
0,0,-0.04898,5.808658961084641e-13
0,0,-0.04727,3.0732070191273894e-13
0,0,-0.04555,3.7891185390077516e-14
0,0,-0.04383,1.9462722898504763e-14
0,0,-0.04211,9.219191965520329e-14
0,0,-0.04039,5.574244758602882e-14
0,0,-0.03867,1.1486832125787614e-15
0,0,-0.03695,2.553379692595344e-14
0,0,-0.03523,5.278665685860222e-14
0,0,-0.03352,1.7619500251009318e-14
0,0,-0.0318,1.3404262786809426e-16
0,0,-0.03008,4.158929690772516e-17
0,0,-0.02836,2.5693909861505838e-17
0,0,-0.02664,1.1771148543297516e-17
0,0,-0.02492,3.008965205769351e-18
0,0,-0.0232,-2.5947281299631304e-19
0,0,-0.02148,5.745970243508206e-18
0,0,-0.01977,2.7093126885753725e-17
0,0,-0.01805,8.845932212682204e-17
0,0,-0.01633,3.727488102804828e-15
0,0,-0.01461,3.519539348718664e-14
0,0,-0.01117,6.0392426054304035e-15
0,0,-0.009453,1.876116231491229e-14
0,0,-0.006016,6.523692157488132e-14
0,0,-0.004297,1.1124064655492861e-15
0,0,-0.0008594,4.663472261973957e-13
0,0,0.0008594,5.908304247896561e-13
0,0,0.004297,5.2590416115877477e-14
0,0,0.006016,1.2955428215908491e-14
0,0,0.009453,6.243724763961198e-14
0,0,0.01117,2.894186193437721e-15
0,0,0.01461,5.325134396260778e-14
0,0,0.01633,2.1222619571172797e-14
0,0,0.01805,3.43202003363302e-16
0,0,0.01977,6.336882939093383e-17
0,0,0.02148,2.7347600080948627e-17
0,0,0.0232,9.006687191121094e-18
0,0,0.02492,8.150781399082354e-19
0,0,0.02664,6.461267778956534e-19
0,0,0.02836,8.882752420011829e-18
0,0,0.03008,2.777417089016267e-17
0,0,0.0318,5.994906513256073e-17
0,0,0.03352,2.7184539922304832e-15
0,0,0.03523,3.126415369499664e-14
0,0,0.03695,5.07347749615874e-14
0,0,0.03867,9.221514493628438e-15
0,0,0.04039,1.3990072290125833e-14
0,0,0.04211,7.953858729579273e-14
0,0,0.04383,7.20371785057802e-14
0,0,0.04555,1.5910834678826906e-15
0,0,0.04727,1.1755953954247927e-13
0,0,0.04898,4.3812067802795824e-13
0,0,0.0507,5.972088272728316e-13
0,0,0.05242,3.7011326898502077e-13
0,0,0.05414,6.968764055680614e-14
