x,y,z,force
0,0,0.005156,1.0449785034314283e-12
0,0,0.006094,2.6713719211850806e-12
0,0,0.007031,4.2931335236333384e-12
0,0,0.007969,4.414742850620915e-12
0,0,0.008906,3.0655067530154e-12
0,0,0.009844,1.3336677779091115e-12
0,0,0.01078,4.0169096794138933e-13
0,0,0.01172,7.217660766625854e-13
0,0,0.01266,1.7847788331816516e-12
0,0,0.01359,2.5341638217626012e-12
0,0,0.01453,2.3250624264629937e-12
0,0,-0.025,1.4090099301819955e-16
0,0,0.025,1.4024843135561363e-16
0,0,-0.01477,2.364565304226892e-12
0,0,-0.0143,2.568933168204908e-12
0,0,-0.01383,2.522365236839244e-12
0,0,-0.01336,2.231404644168995e-12
0,0,-0.01289,1.7531827061218694e-12
0,0,-0.01242,1.200049046213545e-12
0,0,-0.01195,7.063883714269725e-13
0,0,-0.01148,4.0454584217901095e-13
0,0,-0.01102,3.9066967358701694e-13
0,0,-0.01055,7.024171409109886e-13
0,0,-0.01008,1.3238891097921502e-12
0,0,-0.009609,2.1667567117396902e-12
0,0,-0.009141,3.088948518126891e-12
0,0,-0.008672,3.908372126255092e-12
0,0,-0.008203,4.457158525945141e-12
0,0,-0.007734,4.599882293795202e-12
0,0,-0.007266,4.298287891971133e-12
0,0,-0.006797,3.588474332417417e-12
0,0,-0.006328,2.6231072893359364e-12
0,0,-0.005859,1.6495002263739907e-12
0,0,-0.005391,9.602635301797543e-13
0,0,-0.004922,8.625648291398086e-13
0,0,-0.004453,1.5907345501862389e-12
0,0,-0.003984,3.312604516013769e-12
0,0,-0.003516,6.061619203634544e-12
0,0,-0.003047,9.719239637324743e-12
0,0,-0.002578,1.402426105977527e-11
0,0,-0.002109,1.8588548015882972e-11
0,0,-0.001641,2.2950943115214725e-11
0,0,-0.001172,2.6628638779192296e-11
0,0,-0.0007031,2.921602228761187e-11
0,0,-0.0002344,3.0351830580486493e-11
0,0,0.0002344,2.997914343293813e-11
0,0,0.0007031,2.8103721931968842e-11
0,0,0.001172,2.4958538897895475e-11
0,0,0.001641,2.0908848245191106e-11
0,0,0.002109,1.6414585195859365e-11
0,0,0.002578,1.195918902114715e-11
0,0,0.003047,7.946091046856303e-12
0,0,0.003516,4.708534587220874e-12
0,0,0.003984,2.446668450963052e-12
0,0,0.004453,1.2124246695904156e-12
0,0,0.004922,9.125634237557552e-13
0,0,0.005391,1.324317584772726e-12
0,0,0.005859,2.1779645694019905e-12
0,0,0.006328,3.1600740443225705e-12
0,0,0.006797,3.9961819612976275e-12
0,0,0.007266,4.4895831556590186e-12
0,0,0.007734,4.546636146621802e-12
0,0,0.008203,4.184709731072817e-12
0,0,0.008672,3.4912186144909096e-12
0,0,0.009141,2.6146549405829058e-12
0,0,0.009609,1.729910636709737e-12
0,0,0.01008,9.912061934872492e-13
0,0,0.01055,5.172390514417378e-13
0,0,0.01102,3.6978327263481667e-13
0,0,0.01148,5.375660583681368e-13
0,0,0.01195,9.561088878744424e-13
0,0,0.01242,1.5060816730704362e-12
0,0,0.01289,2.0409759716133963e-12
0,0,0.01336,2.427774500674324e-12
0,0,0.01383,2.574269402330865e-12
0,0,0.0143,2.4639759561864114e-12
0,0,0.01477,2.139213106150913e-12
0,0,-0.05,3.0361395028464425e-11
0,0,-0.0375,1.600413032710624e-12
0,0,-0.0125,1.292093352565671e-12
0,0,0.0125,1.6005268569821452e-12
0,0,0.0375,1.292357906084839e-12
0,0,0.05,3.036139453325421e-11
0,0,-0.04688,7.343960604525482e-12
0,0,-0.04375,3.0010044047961454e-12
0,0,-0.04062,2.1641319078021883e-12
0,0,-0.03438,1.2670009250095706e-12
0,0,-0.03125,1.4130146627830104e-15
0,0,-0.02812,1.1345629172554998e-15
0,0,-0.02188,1.1952856548142997e-15
0,0,-0.01875,1.7015710104096314e-15
0,0,-0.01562,1.5460545071387794e-12
0,0,-0.00625,2.4558893796174296e-12
0,0,-0.003125,9.055928930674083e-12
0,0,0.003125,7.344583737560301e-12
0,0,0.00625,3.0001168182892817e-12
0,0,0.01562,1.2671697034313215e-12
0,0,0.01875,1.411934603972387e-15
0,0,0.02188,1.1351716883220948e-15
0,0,0.02812,1.195391243735581e-15
0,0,0.03125,1.7022146804183332e-15
0,0,0.03438,1.5459576570024297e-12
0,0,0.04063,2.6274487177772852e-12
0,0,0.04375,2.455656715092384e-12
0,0,0.04688,9.057391114818582e-12
0,0,-0.04844,2.1630531501625407e-11
0,0,-0.04531,9.5774809570347e-13
0,0,-0.04219,4.514049442949604e-12
0,0,-0.03906,3.713190907988927e-13
0,0,-0.03594,2.550697342201996e-12
0,0,-0.03281,1.5824509918886596e-13
0,0,-0.02969,9.985748577839314e-16
0,0,-0.02656,4.775658030191454e-16
0,0,-0.02344,5.987617204511865e-16
0,0,-0.02031,8.415310927834092e-16
0,0,-0.01719,2.094856984382413e-13
0,0,-0.01094,4.196163013256284e-13
0,0,-0.007812,4.608367681961776e-12
0,0,-0.004687,1.1110139441339017e-12
0,0,-0.001563,2.362647455898223e-11
0,0,0.001563,2.1631151639791798e-11
0,0,0.004687,9.579051425453323e-13
0,0,0.007812,4.514008192976009e-12
0,0,0.01094,3.713283838473323e-13
0,0,0.01719,1.5828158631453335e-13
0,0,0.02031,9.985479050812464e-16
0,0,0.02344,4.7697253089133e-16
0,0,0.02656,5.989490566288081e-16
0,0,0.02969,8.416297213287707e-16
0,0,0.03281,2.0946715712582204e-13
0,0,0.03594,2.5766860220787722e-12
0,0,0.03906,4.195614772202751e-13
0,0,0.04219,4.608380462217006e-12
0,0,0.04531,1.1106763880925521e-12
0,0,0.04844,2.3627605112708913e-11
0,0,-0.055,8.275721212906359e-13
0,0,-0.05328,7.78974925035417e-12
0,0,-0.05156,2.362744922023197e-11
0,0,-0.04984,3.0146308594590596e-11
0,0,-0.04813,1.8693089902787355e-11
0,0,-0.04641,4.260544879768017e-12
0,0,-0.04469,1.2168602012922652e-12
0,0,-0.04297,4.293331153013526e-12
0,0,-0.04125,3.352311133631542e-12
0,0,-0.03953,5.741731336419379e-13
0,0,-0.03781,1.2237171352646923e-12
0,0,-0.03609,2.573492426749204e-12
0,0,-0.03266,1.1326119695383334e-13
0,0,-0.03094,2.8781431624925994e-15
0,0,-0.02922,3.359225522354166e-16
0,0,-0.0275,4.1853806678993673e-16
0,0,-0.02578,6.664976863763077e-16
0,0,-0.02406,7.160165811553963e-16
0,0,-0.02234,5.131215493536209e-16
0,0,-0.02063,3.087427172621001e-16
0,0,-0.01891,2.747041630097446e-15
0,0,-0.01547,1.717837235870129e-12
0,0,-0.01375,2.4906879130949894e-12
0,0,-0.01203,7.787978716481701e-13
0,0,-0.008594,4.022896330262187e-12
0,0,-0.006875,3.73051606748549e-12
0,0,-0.003438,6.61443927321252e-12
0,0,-0.001719,2.226103586425479e-11
0,0,0.001719,2.0187341866221263e-11
0,0,0.003438,5.182564192078392e-12
0,0,0.006875,4.105937897150718e-12
0,0,0.008594,3.624290830871458e-12
0,0,0.01203,1.0424688248483465e-12
0,0,0.01375,2.568698486322532e-12
0,0,0.01547,1.4309404529325209e-12
0,0,0.01891,2.1087535761667627e-15
0,0,0.02063,3.827713916953486e-16
0,0,0.02234,6.113082235282031e-16
0,0,0.02406,7.348215826488806e-16
0,0,0.02578,6.057158497016061e-16
0,0,0.0275,3.210942284764287e-16
0,0,0.02922,3.61925684736141e-16
0,0,0.03094,3.7610186419803635e-15
0,0,0.03266,1.4922266765561654e-13
0,0,0.03609,2.5475746217705775e-12
0,0,0.03781,9.371648558361045e-13
0,0,0.03953,7.858954135756685e-13
0,0,0.04125,3.786311600299445e-12
0,0,0.04297,3.987978728060021e-12
0,0,0.04469,8.964533842751223e-13
0,0,0.04641,5.536947068100633e-12
0,0,0.04812,2.082696624155157e-11
0,0,0.04984,3.040158456966121e-11
0,0,0.05156,2.1630399162654723e-11
0,0,0.05328,6.214818224524284e-12
0,0,0.055,9.38316358863641e-13
0,0,-0.05414,2.623219222482099e-12
0,0,-0.05242,1.5532525616574177e-11
0,0,-0.0507,2.921598884236599e-11
0,0,-0.04898,2.6131366207806008e-11
0,0,-0.04727,1.053403553048019e-11
0,0,-0.04555,1.212366345060201e-12
0,0,-0.04383,2.8373910493188613e-12
0,0,-0.04211,4.470570098620507e-12
0,0,-0.04039,1.7302390845956756e-12
0,0,-0.03867,4.492204399406315e-13
0,0,-0.03695,2.1922701232313703e-12
0,0,-0.03523,2.1390833692548426e-12
0,0,-0.03352,5.069862634898995e-13
0,0,-0.0318,6.711336419945856e-15
0,0,-0.03008,2.5086096278428544e-15
0,0,-0.02836,1.1738286120270986e-15
0,0,-0.02664,4.1004106460082865e-16
0,0,-0.02492,1.3834428497433386e-16
0,0,-0.0232,3.842154646417721e-16
0,0,-0.02148,1.316590536451221e-15
0,0,-0.01977,3.4847096206326446e-15
0,0,-0.01805,1.6028585936752516e-14
0,0,-0.01633,8.026491914220475e-13
0,0,-0.01461,2.458015746768391e-12
0,0,-0.01117,3.6008542118569795e-13
0,0,-0.009453,2.472732874006117e-12
0,0,-0.006016,1.9588011251271176e-12
0,0,-0.004297,2.0491184103485383e-12
0,0,-0.0008594,2.8431569556806807e-11
0,0,0.0008594,2.7182564531588038e-11
0,0,0.004297,1.5124459262771543e-12
0,0,0.006016,2.505629949993931e-12
0,0,0.009453,2.016472472682702e-12
0,0,0.01117,3.929399186483615e-13
0,0,0.01461,2.267323949726211e-12
0,0,0.01633,6.201161017603604e-13
0,0,0.01805,1.3485913953494753e-14
0,0,0.01977,3.1166469027165116e-15
0,0,0.02148,1.0867094561708608e-15
0,0,0.0232,2.860398466283284e-16
0,0,0.02492,1.592878775684663e-16
0,0,0.02664,5.296020145260016e-16
0,0,0.02836,1.3510231377904158e-15
0,0,0.03008,2.648382775617633e-15
0,0,0.0318,7.414012837345065e-15
0,0,0.03352,6.622359929752836e-13
0,0,0.03523,2.3644707286124867e-12
0,0,0.03695,1.9285658477829857e-12
0,0,0.03867,3.653512030396279e-13
0,0,0.04039,2.166373909980867e-12
0,0,0.04211,4.60346431403181e-12
0,0,0.04383,2.2740427396919505e-12
0,0,0.04555,1.5907140955215389e-12
0,0,0.04727,1.2532904976037435e-11
0,0,0.04898,2.7635503244797762e-11
0,0,0.0507,2.8103363331066398e-11
0,0,0.05242,1.341107988643768e-11
0,0,0.05414,1.9221725210595437e-12
