x,y,z,force
0,0,-0.005391,7.2672049270049654e-12
0,0,-0.004922,5.155642146160776e-12
0,0,-0.004453,7.64135134409726e-12
0,0,-0.003984,1.5868150019141115e-11
0,0,-0.003516,3.027506366469804e-11
0,0,-0.003047,5.045361223880622e-11
0,0,-0.002578,7.512612420868643e-11
0,0,-0.002109,1.022390654481183e-10
0,0,-0.001641,1.291663357025058e-10
0,0,-0.001172,1.5302289557780856e-10
0,0,-0.0007031,1.710606667036805e-10
0,0,-0.0002344,1.81087867949361e-10
0,0,0.0002344,1.8186092992613542e-10
0,0,0.0007031,1.7326631448792734e-10
0,0,0.001172,1.5638837922330647e-10
0,0,0.001641,1.3327154103844001e-10
0,0,0.002109,1.0660395282084494e-10
0,0,0.002578,7.929015869828643e-11
0,0,0.003047,5.403513150413684e-11
0,0,0.003516,3.300646645018286e-11
0,0,0.003984,1.7611680451078783e-11
0,0,0.004453,8.395209740516236e-12
0,0,0.004922,5.042694624594276e-12
0,0,0.005391,6.51974759791572e-12
0,0,0.005859,1.1215066402255143e-11
0,0,0.006328,1.729190618139285e-11
0,0,0.006797,2.297813547398195e-11
0,0,0.007266,2.6870102972167128e-11
0,0,0.007734,2.8148252510592026e-11
0,0,0.008203,2.6664802446435042e-11
0,0,0.008672,2.287961191484055e-11
0,0,0.009141,1.767056340857063e-11
0,0,0.009609,1.2103561887207687e-11
0,0,0.01008,7.196755200773604e-12
0,0,0.01055,3.7417975387633195e-12
0,0,0.01102,2.1916496740485707e-12
0,0,0.01148,2.6276311210064306e-12
0,0,0.01195,4.742381993954155e-12
0,0,0.01242,7.91965818650464e-12
0,0,0.01289,1.1343168491966915e-11
0,0,0.01336,1.4166615403185905e-11
0,0,0.01383,1.5711512294355814e-11
0,0,0.0143,1.5637457167269846e-11
0,0,0.01477,1.4022420483678173e-11
0,0,-0.05,1.8266886246315133e-10
0,0,-0.0375,8.49722400736703e-12
0,0,-0.0125,9.126132912138593e-12
0,0,0.0125,8.496700976253677e-12
0,0,0.025,1.5597270729159026e-15
0,0,0.0375,9.125902809871338e-12
0,0,0.05,1.8266885092274747e-10
0,0,-0.04688,5.0191279778264846e-11
0,0,-0.04375,1.6261147313223235e-11
0,0,-0.04062,1.486439618220999e-11
0,0,-0.03438,8.664635642798077e-12
0,0,-0.03125,1.531442198519322e-14
0,0,-0.02812,6.44381902249178e-15
0,0,-0.02188,6.338037210401819e-15
0,0,-0.01875,1.4633988658917227e-14
0,0,-0.01562,8.098414262779285e-12
0,0,-0.00625,1.7372565392399543e-11
0,0,-0.003125,4.673348107760189e-11
0,0,0.003125,5.018855004865313e-11
0,0,0.00625,1.6261516825336685e-11
0,0,0.01562,8.665076742844892e-12
0,0,0.01875,1.531976198071198e-14
0,0,0.02188,6.443486579446542e-15
0,0,0.02812,6.34119746611334e-15
0,0,0.03125,1.4634475703816404e-14
0,0,0.03438,8.098598914828182e-12
0,0,0.04063,1.3923366309250403e-11
0,0,0.04375,1.7372697177923454e-11
0,0,0.04688,4.6732125864830335e-11
0,0,-0.04844,1.3745128439550702e-10
0,0,-0.04531,6.036060412165819e-12
0,0,-0.04219,2.8086811049445533e-11
0,0,-0.03906,2.3094486419964383e-12
0,0,-0.03594,1.5882229605802228e-11
0,0,-0.03281,1.0474086111660962e-12
0,0,-0.02969,6.118603248258018e-15
0,0,-0.02656,3.5140130927087175e-15
0,0,-0.02344,3.2327692477208846e-15
0,0,-0.02031,6.5410685213067275e-15
0,0,-0.01719,9.478181203806864e-13
0,0,-0.01094,2.2128170859859596e-12
0,0,-0.007812,2.7892743040604125e-11
0,0,-0.004687,5.7370509415172966e-12
0,0,-0.001563,1.3343380125083483e-10
0,0,0.001563,1.3744858752978565e-10
0,0,0.004687,6.0352717472702565e-12
0,0,0.007812,2.808685453417671e-11
0,0,0.01094,2.309595953198326e-12
0,0,0.01719,1.0473406089917776e-12
0,0,0.02031,6.118224323900639e-15
0,0,0.02344,3.514816935927464e-15
0,0,0.02656,3.2332905535861404e-15
0,0,0.02969,6.542540769659884e-15
0,0,0.03281,9.47888041409286e-13
0,0,0.03594,1.5828335430495216e-11
0,0,0.03906,2.213014711346054e-12
0,0,0.04219,2.7892617953053454e-11
0,0,0.04531,5.736630028167844e-12
0,0,0.04844,1.3343248372855064e-10
0,0,-0.055,5.229481880387313e-12
0,0,-0.05328,3.970043950233077e-11
0,0,-0.05156,1.3343133530560438e-10
0,0,-0.04984,1.8239667629609709e-10
0,0,-0.04813,1.2020337221264584e-10
0,0,-0.04641,3.002535190476604e-11
0,0,-0.04469,6.0021602869764315e-12
0,0,-0.04297,2.521505937256662e-11
0,0,-0.04125,2.208225186490429e-11
0,0,-0.03953,4.192917874739323e-12
0,0,-0.03781,6.246447377807627e-12
0,0,-0.03609,1.581489872107813e-11
0,0,-0.03266,7.39533488028228e-13
0,0,-0.03094,2.2811691770808437e-14
0,0,-0.02922,3.8111194552950675e-15
0,0,-0.0275,2.634914368350552e-15
0,0,-0.02578,3.540613609860006e-15
0,0,-0.02406,4.03251784787493e-15
0,0,-0.02234,3.704822640009529e-15
0,0,-0.02063,3.873654049687248e-15
0,0,-0.01891,1.771773464936652e-14
0,0,-0.01547,9.151216231266583e-12
0,0,-0.01375,1.572136767685307e-11
0,0,-0.01203,5.756748510285043e-12
0,0,-0.008594,2.2827161277100548e-11
0,0,-0.006875,2.4543410102188798e-11
0,0,-0.003438,3.3261334552345277e-11
0,0,-0.001719,1.248132365758757e-10
0,0,0.001719,1.2899538559369253e-10
0,0,0.003438,3.614757568086464e-11
0,0,0.006875,2.378160355054454e-11
0,0,0.008594,2.3636629150501045e-11
0,0,0.01203,5.218428180255051e-12
0,0,0.01375,1.5562378319511716e-11
0,0,0.01547,9.734526491267791e-12
0,0,0.01891,1.91863286352617e-14
0,0,0.02063,3.6935049419709544e-15
0,0,0.02234,3.458179662875699e-15
0,0,0.02406,3.979794431434021e-15
0,0,0.02578,3.688115775543597e-15
0,0,0.0275,2.8683615179516056e-15
0,0,0.02922,3.75324631149325e-15
0,0,0.03094,2.0834831611136762e-14
0,0,0.03266,6.706917359305038e-13
0,0,0.03609,1.5868307475848056e-11
0,0,0.03781,6.830344618484402e-12
0,0,0.03953,3.76473930693304e-12
0,0,0.04125,2.120448497673244e-11
0,0,0.04297,2.583459724653969e-11
0,0,0.04469,6.664823803875802e-12
0,0,0.04641,2.7450062392990707e-11
0,0,0.04812,1.1590176356215476e-10
0,0,0.04984,1.81877146971002e-10
0,0,0.05156,1.3745073787052835e-10
0,0,0.05328,4.288718319588537e-11
0,0,0.055,4.991810601298796e-12
0,0,-0.05414,1.2443615537287702e-11
0,0,-0.05242,8.401182899210291e-11
0,0,-0.0507,1.7105929955165238e-10
0,0,-0.04898,1.6282676295631821e-10
0,0,-0.04727,7.052406195926725e-11
0,0,-0.04555,8.394832461226853e-12
0,0,-0.04383,1.5226099363297824e-11
0,0,-0.04211,2.7948483738240865e-11
0,0,-0.04039,1.210266640817893e-11
0,0,-0.03867,2.2726908770340127e-12
0,0,-0.03695,1.2390207200512555e-11
0,0,-0.03523,1.4022252277037285e-11
0,0,-0.03352,3.482087813895166e-12
0,0,-0.0318,4.3124600422219576e-14
0,0,-0.03008,1.433860054137442e-14
0,0,-0.02836,7.225805853236435e-15
0,0,-0.02664,3.246099233964995e-15
0,0,-0.02492,1.6171152946806811e-15
0,0,-0.0232,2.4621781102030024e-15
0,0,-0.02148,6.697826693328017e-15
0,0,-0.01977,1.7683635581808778e-14
0,0,-0.01805,7.997303307459687e-14
0,0,-0.01633,3.90315623061957e-12
0,0,-0.01461,1.4322963249792089e-11
0,0,-0.01117,2.19199700648625e-12
0,0,-0.009453,1.3005638900440674e-11
0,0,-0.006016,1.4297731431175813e-11
0,0,-0.004297,9.707840936482268e-12
0,0,-0.0008594,1.6584570207106545e-10
0,0,0.0008594,1.684775172032416e-10
0,0,0.004297,1.078372182299566e-11
0,0,0.006016,1.3179233840748426e-11
0,0,0.009453,1.3932830042698702e-11
0,0,0.01117,2.123413863630648e-12
0,0,0.01461,1.471089013446928e-11
0,0,0.01633,4.270279261443728e-12
0,0,0.01805,8.363162797518062e-14
0,0,0.01977,1.8353057156450594e-14
0,0,0.02148,7.20657752281902e-15
0,0,0.0232,2.691063785376944e-15
0,0,0.02492,1.5635788707872935e-15
0,0,0.02664,2.9694325650823174e-15
0,0,0.02836,6.853900638540943e-15
0,0,0.03008,1.4177726375279306e-14
0,0,0.0318,4.2635544927885e-14
0,0,0.03352,3.170562085283868e-12
0,0,0.03523,1.3562969298354448e-11
0,0,0.03695,1.2928583209306286e-11
0,0,0.03867,2.4465326959859874e-12
0,0,0.04039,1.1217805453312085e-11
0,0,0.04211,2.767722119647568e-11
0,0,0.04383,1.6349973839363052e-11
0,0,0.04555,7.64073526374176e-12
0,0,0.04727,6.651345068825445e-11
0,0,0.04898,1.5980458265848977e-10
0,0,0.0507,1.7326710718019292e-10
0,0,0.05242,8.82927493184505e-11
0,0,0.05414,1.3852940187480704e-11
