x,y,z,force
0,0,-0.00293,3.3169987229728887e-12
0,0,-0.002695,3.286278355391353e-12
0,0,-0.002578,3.2794599788834884e-12
0,0,-0.002461,3.276052723872367e-12
0,0,-0.002227,3.2719977206569432e-12
0,0,-0.002109,3.2680996247619557e-12
0,0,-0.001992,3.259857878204999e-12
0,0,-0.001758,3.226792116804345e-12
0,0,-0.001641,3.2004182873041234e-12
0,0,-0.001523,3.166894262085486e-12
0,0,-0.001289,3.0793763122692784e-12
0,0,-0.001172,3.0262634518991352e-12
0,0,-0.001055,2.9687611054818525e-12
0,0,-0.0008203,2.8470095123309875e-12
0,0,-0.0007031,2.7851886005259606e-12
0,0,-0.0005859,2.7246959791666335e-12
0,0,-0.0003516,2.6135111800530163e-12
0,0,-0.0002344,2.5641652242813065e-12
0,0,-0.0001172,2.520278307726492e-12
0,0,0.0001172,2.450846505184287e-12
0,0,0.0002344,2.424644176244661e-12
0,0,0.0003516,2.4045500528796204e-12
0,0,0.0005859,2.379052532084345e-12
0,0,0.0007031,2.371916955134778e-12
0,0,0.0008203,2.3671114552090993e-12
0,0,0.001055,2.3597275013879334e-12
0,0,0.001172,2.355055301470473e-12
0,0,0.001289,2.3476141734013433e-12
0,0,0.001523,2.3219729919187348e-12
0,0,0.001641,2.3026188146207136e-12
0,0,0.001758,2.2784094181226357e-12
0,0,0.001992,2.2157939606710286e-12
0,0,0.002109,2.1779358726372413e-12
0,0,0.002227,2.1367444589985414e-12
0,0,0.002461,2.048946804111176e-12
0,0,0.002578,2.004141520084896e-12
0,0,0.002695,1.9600929900363055e-12
0,0,0.00293,1.8786175659573356e-12
0,0,0.003047,1.8422402455820915e-12
0,0,0.003164,1.809812680972214e-12
0,0,0.003398,1.758537668107189e-12
0,0,0.003516,1.7393917944869835e-12
0,0,0.003633,1.724989687713541e-12
0,0,0.003867,1.7080387015635413e-12
0,0,0.003984,1.7043041390688667e-12
0,0,0.004102,1.702706750903037e-12
0,0,0.004336,1.7022690634063107e-12
0,0,0.004453,1.701493036447428e-12
0,0,0.00457,1.699341244901237e-12
0,0,0.004805,1.6859451518842467e-12
0,0,0.004922,1.6739297931703586e-12
0,0,0.005039,1.6577287496232915e-12
0,0,0.005273,1.6124874705185431e-12
0,0,0.005391,1.583599229256544e-12
0,0,0.005508,1.5514099089753173e-12
0,0,0.005742,1.4806151861035005e-12
0,0,0.005859,1.4435229540015702e-12
0,0,0.005977,1.406586089649998e-12
0,0,0.006211,1.3369996047284552e-12
0,0,0.006328,1.3061541250002324e-12
0,0,0.006445,1.2790367842816397e-12
0,0,0.00668,1.237040464329076e-12
0,0,0.006797,1.2229127840653256e-12
0,0,0.006914,1.213746780925882e-12
0,0,0.007148,1.209411879269898e-12
0,0,0.007266,1.2134810656083216e-12
0,0,0.007383,1.2208690224813496e-12
0,0,0.007617,1.2419737824579533e-12
0,0,0.007734,1.2534473020632158e-12
0,0,0.007852,1.2637756658055864e-12
0,0,0.008086,1.2755738023659271e-12
0,0,0.008203,1.273646376969579e-12
0,0,0.00832,1.265013434433705e-12
0,0,0.008555,1.2223457792343466e-12
0,0,0.008672,1.187734438395753e-12
0,0,0.008789,1.144246383381037e-12
0,0,0.009023,1.028638366430299e-12
0,0,0.009141,9.587355789598825e-13
0,0,0.009258,8.834639938696886e-13
0,0,0.009492,7.16429176822033e-13
0,0,0.009609,6.307437871291209e-13
0,0,0.009727,5.462281909278234e-13
0,0,0.009961,3.8659200086185577e-13
0,0,0.01008,3.14978164763381e-13
0,0,0.0102,2.5040783360296357e-13
0,0,0.01043,1.4494440050510118e-13
0,0,0.01055,1.0462353885727862e-13
0,0,0.01066,7.21114353949495e-14
0,0,0.0109,2.858779841685142e-14
0,0,0.01102,1.5730858822346987e-14
0,0,0.01113,7.434465911292885e-15
0,0,0.01137,7.631657578612204e-16
0,0,0.01148,4.69064260799217e-16
0,0,0.0116,1.0845179421028828e-15
0,0,0.01184,2.987263944829834e-15
0,0,0.01195,3.644072623306481e-15
0,0,0.01207,3.917956294589135e-15
0,0,0.0123,3.3475320269870146e-15
0,0,0.01242,2.6786443536580988e-15
0,0,0.01254,1.9116480878922238e-15
0,0,0.01277,5.715083255968446e-16
0,0,0.01289,1.7732848526380748e-16
0,0,0.01301,4.809745766731416e-18
0,0,0.01324,1.8536817867822818e-16
0,0,0.01336,4.3393177479395787e-16
0,0,0.01348,7.097658139590403e-16
0,0,0.01371,1.1046839104550439e-15
0,0,0.01383,1.159975568150766e-15
0,0,0.01395,1.108524399019865e-15
0,0,0.01418,7.489073239227491e-16
0,0,0.0143,5.070485047309336e-16
0,0,0.01441,2.770361171760618e-16
0,0,0.01465,5.5345820904700084e-18
0,0,0.01477,-1.16084768331888e-17
0,0,0.01488,4.059787483377578e-17
