x,y,z,force
0,0,-0.0102,1.1266244812231625e-10
0,0,-0.01008,1.4742105423864494e-10
0,0,-0.009961,1.8719873655306087e-10
0,0,-0.009727,2.79095156334828e-10
0,0,-0.009609,3.291982712355561e-10
0,0,-0.009492,3.803755736250923e-10
0,0,-0.009258,4.801823911556023e-10
0,0,-0.009141,5.259345644014605e-10
0,0,-0.009023,5.67172054801938e-10
0,0,-0.008789,6.320869363542254e-10
0,0,-0.008672,6.544521075858862e-10
0,0,-0.008555,6.697290440400989e-10
0,0,-0.00832,6.797698128155229e-10
0,0,-0.008203,6.755749255030755e-10
0,0,-0.008086,6.662756723875328e-10
0,0,-0.007852,6.362233993419113e-10
0,0,-0.007734,6.174881910746306e-10
0,0,-0.007617,5.976089331229313e-10
0,0,-0.007383,5.578236961507062e-10
0,0,-0.007266,5.393328367639437e-10
0,0,-0.007148,5.224873016721352e-10
0,0,-0.006914,4.950283235632942e-10
0,0,-0.006797,4.847324575553515e-10
0,0,-0.00668,4.767424235008071e-10
0,0,-0.006445,4.671491846860765e-10
0,0,-0.006328,4.650902887837597e-10
0,0,-0.006211,4.644551913414598e-10
0,0,-0.005977,4.660278089436683e-10
0,0,-0.005859,4.674822362139015e-10
0,0,-0.005742,4.688856796350754e-10
0,0,-0.005508,4.702029367214764e-10
0,0,-0.005391,4.695621281548079e-10
0,0,-0.005273,4.677845562006041e-10
0,0,-0.005039,4.604286632642679e-10
0,0,-0.004922,4.548387996312995e-10
0,0,-0.004805,4.4808272908858963e-10
0,0,-0.00457,4.317454459075081e-10
0,0,-0.004453,4.2260411846660843e-10
0,0,-0.004336,4.131475952057871e-10
0,0,-0.004102,3.9431093249400503e-10
0,0,-0.003984,3.8540480172058366e-10
0,0,-0.003867,3.7711007816902884e-10
0,0,-0.003633,3.6293430969317237e-10
0,0,-0.003516,3.5723261147007217e-10
0,0,-0.003398,3.524984556166359e-10
0,0,-0.003164,3.4580099999613453e-10
0,0,-0.003047,3.4367456142601363e-10
0,0,-0.00293,3.4219965004202957e-10
0,0,-0.002695,3.405720222830527e-10
0,0,-0.002578,3.4007021366046276e-10
0,0,-0.002461,3.3953821641583667e-10
0,0,-0.002227,3.377200620398992e-10
0,0,-0.002109,3.3615106464038443e-10
0,0,-0.001992,3.3399969302125e-10
0,0,-0.001758,3.2772845773652213e-10
0,0,-0.001641,3.235916909969343e-10
0,0,-0.001523,3.1883742444827634e-10
0,0,-0.001289,3.078193980430629e-10
0,0,-0.001172,3.017880400606936e-10
0,0,-0.001055,2.9558987675727327e-10
0,0,-0.0008203,2.8326872898871956e-10
0,0,-0.0007031,2.7741960136997507e-10
0,0,-0.0005859,2.7193930263100937e-10
0,0,-0.0003516,2.62446648427153e-10
0,0,-0.0002344,2.585531563681228e-10
0,0,-0.0001172,2.552624581735327e-10
0,0,0.0001172,2.504314642907424e-10
0,0,0.0002344,2.4879959905394514e-10
0,0,0.0003516,2.475926696846408e-10
0,0,0.0005859,2.4606057871430715e-10
0,0,0.0007031,2.4551282002290537e-10
0,0,0.0008203,2.449552082509723e-10
0,0,0.001055,2.433653895223314e-10
0,0,0.001172,2.4213837537033445e-10
0,0,0.001289,2.405215230693745e-10
0,0,0.001523,2.359450425443191e-10
0,0,0.001641,2.3296121628037113e-10
0,0,0.001758,2.295397049096239e-10
0,0,0.001992,2.2160042936429176e-10
0,0,0.002109,2.1723729001280795e-10
0,0,0.002227,2.1273686913220195e-10
0,0,0.002461,2.0373470512875712e-10
0,0,0.002578,1.9943469526527833e-10
0,0,0.002695,1.9539114873411274e-10
0,0,0.00293,1.8836395777248344e-10
0,0,0.003047,1.854834312876836e-10
0,0,0.003164,1.830619487175326e-10
0,0,0.003398,1.795877373044787e-10
0,0,0.003516,1.7848222170751379e-10
0,0,0.003633,1.7773267019289352e-10
0,0,0.003867,1.770162921898908e-10
0,0,0.003984,1.7687962713352333e-10
0,0,0.004102,1.7676652806320186e-10
0,0,0.004336,1.762344410330189e-10
0,0,0.004453,1.7564095212535595e-10
0,0,0.00457,1.7473075392859664e-10
0,0,0.004805,1.7176126622555556e-10
0,0,0.004922,1.6965251130754651e-10
0,0,0.005039,1.6713098242933947e-10
0,0,0.005273,1.6098849587504055e-10
0,0,0.005391,1.5748474456779286e-10
0,0,0.005508,1.5379656979452645e-10
0,0,0.005742,1.4623685004441268e-10
0,0,0.005859,1.4255921966057275e-10
0,0,0.005977,1.3907603147072402e-10
0,0,0.006211,1.3302677989312556e-10
0,0,0.006328,1.3059789165728508e-10
0,0,0.006445,1.2863259300576898e-10
0,0,0.00668,1.2618770158166595e-10
0,0,0.006797,1.2570841139591254e-10
0,0,0.006914,1.2569206138439833e-10
0,0,0.007148,1.268312993299904e-10
0,0,0.007266,1.278297850175105e-10
0,0,0.007383,1.2897926221918366e-10
0,0,0.007617,1.312356835225581e-10
0,0,0.007734,1.3206855057711046e-10
0,0,0.007852,1.3251333535031195e-10
0,0,0.008086,1.3168741600653555e-10
0,0,0.008203,1.3017054124158303e-10
0,0,0.00832,1.2778826990783577e-10
0,0,0.008555,1.20215215044885e-10
0,0,0.008672,1.150075809775478e-10
0,0,0.008789,1.0890494370037187e-10
0,0,0.009023,9.439940619448436e-11
0,0,0.009141,8.626967100039606e-11
0,0,0.009258,7.777823334889714e-11
0,0,0.009492,6.046528096556426e-11
0,0,0.009609,5.2022465576884166e-11
0,0,0.009727,4.395685355167116e-11
0,0,0.009961,2.953413020299663e-11
0,0,0.01008,2.3389375854716044e-11
0,0,0.0102,1.80396644201965e-11
0,0,0.01043,9.768617372548511e-12
0,0,0.01055,6.790066875822593e-12
0,0,0.01066,4.501445468483615e-12
0,0,0.0109,1.6472356612082588e-12
0,0,0.01102,8.883406849637435e-13
0,0,0.01113,4.452359232706658e-13
0,0,0.01137,1.6379278317744376e-13
0,0,0.01148,1.8336354419541337e-13
0,0,0.0116,2.389506630178887e-13
0,0,0.01184,3.348618545976312e-13
0,0,0.01195,3.457322104137928e-13
0,0,0.01207,3.2850379753631705e-13
0,0,0.0123,2.35103329154576e-13
0,0,0.01242,1.7731255423805551e-13
0,0,0.01254,1.241033667898049e-13
0,0,0.01277,5.434977010440896e-14
0,0,0.01289,4.2103715016263603e-14
0,0,0.01301,4.340636704563778e-14
0,0,0.01324,7.039816732366327e-14
0,0,0.01336,8.667575329026023e-14
0,0,0.01348,9.94176112804032e-14
0,0,0.01371,1.0495970019391933e-13
0,0,0.01383,9.702434488076912e-14
0,0,0.01395,8.37446252107801e-14
0,0,0.01418,5.0850025519373494e-14
0,0,0.0143,3.6580104050447245e-14
0,0,0.01441,2.6561166891126297e-14
0,0,0.01465,2.2457233507231222e-14
0,0,0.01477,2.760787784288122e-14
0,0,0.01488,3.559505809297156e-14
