x,y,z,force
0,0,-0.006914,9.198996003296352e-11
0,0,-0.006797,9.041472845534334e-11
0,0,-0.00668,8.9218144126956e-11
0,0,-0.006445,8.786698072508986e-11
0,0,-0.006328,8.760184268641858e-11
0,0,-0.006211,8.754417869956109e-11
0,0,-0.005977,8.778221878197248e-11
0,0,-0.005859,8.79405684981592e-11
0,0,-0.005742,8.804279644413873e-11
0,0,-0.005508,8.787852205761512e-11
0,0,-0.005391,8.752874953800064e-11
0,0,-0.005273,8.695471328599577e-11
0,0,-0.005039,8.517468373480516e-11
0,0,-0.004922,8.395855408505316e-11
0,0,-0.004805,8.256815260771919e-11
0,0,-0.00457,7.940805170720595e-11
0,0,-0.004453,7.771532190050343e-11
0,0,-0.004336,7.60049535711958e-11
0,0,-0.004102,7.269957903143744e-11
0,0,-0.003984,7.117953062292415e-11
0,0,-0.003867,6.978859291593602e-11
0,0,-0.003633,6.74772435531603e-11
0,0,-0.003516,6.657755774262354e-11
0,0,-0.003398,6.583062174843928e-11
0,0,-0.003164,6.47961952397264e-11
0,0,-0.003047,6.447732781244214e-11
0,0,-0.00293,6.423634953640443e-11
0,0,-0.002695,6.391151633282323e-11
0,0,-0.002578,6.376452524145912e-11
0,0,-0.002461,6.358732374040285e-11
0,0,-0.002227,6.303144025537133e-11
0,0,-0.002109,6.261054459659882e-11
0,0,-0.001992,6.208298290840782e-11
0,0,-0.001758,6.068633336892668e-11
0,0,-0.001641,5.981636743085204e-11
0,0,-0.001523,5.884930200619299e-11
0,0,-0.001289,5.6718860305645686e-11
0,0,-0.001172,5.5596091468416005e-11
0,0,-0.001055,5.4467033741676303e-11
0,0,-0.0008203,5.2286554109078565e-11
0,0,-0.0007031,5.127935899817255e-11
0,0,-0.0005859,5.0352164648244626e-11
0,0,-0.0003516,4.8791496031310794e-11
0,0,-0.0002344,4.8168207144395665e-11
0,0,-0.0001172,4.764335747312062e-11
0,0,0.0001172,4.688672550152625e-11
0,0,0.0002344,4.6633024660153956e-11
0,0,0.0003516,4.6441546708789583e-11
0,0,0.0005859,4.61509813596886e-11
0,0,0.0007031,4.601757956285313e-11
0,0,0.0008203,4.586508665690832e-11
0,0,0.001055,4.542514879801581e-11
0,0,0.001172,4.5110080545716894e-11
0,0,0.001289,4.472119836034574e-11
0,0,0.001523,4.370499197517617e-11
0,0,0.001641,4.307730137479968e-11
0,0,0.001758,4.237558601590388e-11
0,0,0.001992,4.0828475001376624e-11
0,0,0.002109,4.0009818102824435e-11
0,0,0.002227,3.918379350734626e-11
0,0,0.002461,3.7580454518742926e-11
0,0,0.002578,3.683643667719357e-11
0,0,0.002695,3.615015655392384e-11
0,0,0.00293,3.499437817699132e-11
0,0,0.003047,3.453978587920351e-11
0,0,0.003164,3.415957687451536e-11
0,0,0.003398,3.363470582771253e-11
0,0,0.003516,3.3476587206438526e-11
0,0,0.003633,3.3370153125752955e-11
0,0,0.003867,3.325107094178326e-11
0,0,0.003984,3.320915038641014e-11
0,0,0.004102,3.315629364881097e-11
0,0,0.004336,3.2954183698546464e-11
0,0,0.004453,3.277347734581484e-11
0,0,0.00457,3.2527669291545166e-11
0,0,0.004805,3.1824396932749407e-11
0,0,0.004922,3.1363843994571864e-11
0,0,0.005039,3.082551011894522e-11
0,0,0.005273,2.9595026631955485e-11
0,0,0.005391,2.8922971893182182e-11
0,0,0.005508,2.8233102866771825e-11
0,0,0.005742,2.6867336692441712e-11
0,0,0.005859,2.6225307564755632e-11
0,0,0.005977,2.563173574800415e-11
0,0,0.006211,2.464378474889382e-11
0,0,0.006328,2.4271052135220882e-11
0,0,0.006445,2.398973185429822e-11
0,0,0.00668,2.368766363560709e-11
0,0,0.006797,2.3669538143991865e-11
0,0,0.006914,2.3724283974410755e-11
0,0,0.007148,2.4015515730404107e-11
0,0,0.007266,2.4214844134604818e-11
0,0,0.007383,2.4423198038969745e-11
0,0,0.007617,2.4767974395331502e-11
0,0,0.007734,2.4844422623380876e-11
0,0,0.007852,2.484302687807142e-11
0,0,0.008086,2.445005916218958e-11
0,0,0.008203,2.4030776342863878e-11
0,0,0.00832,2.3436223986915948e-11
0,0,0.008555,2.172918158361956e-11
0,0,0.008672,2.061911087614074e-11
0,0,0.008789,1.9359943478533672e-11
0,0,0.009023,1.646516770892501e-11
0,0,0.009141,1.4890568101037977e-11
0,0,0.009258,1.327611830151688e-11
0,0,0.009492,1.0076122421934492e-11
0,0,0.009609,8.55211822846252e-12
0,0,0.009727,7.122300735638065e-12
0,0,0.009961,4.63100231705258e-12
0,0,0.01008,3.60021375025737e-12
0,0,0.0102,2.719086681922938e-12
0,0,0.01043,1.3996431881945903e-12
0,0,0.01055,9.428617838651423e-13
0,0,0.01066,6.021590889613776e-13
0,0,0.0109,2.0002892266321855e-13
0,0,0.01102,1.0248780996898113e-13
0,0,0.01113,5.090926408158363e-14
0,0,0.01137,2.777178032704412e-14
0,0,0.01148,3.322700327489394e-14
0,0,0.0116,4.2364297624049824e-14
0,0,0.01184,5.271027400483995e-14
0,0,0.01195,5.1065949892256766e-14
0,0,0.01207,4.533481903642593e-14
0,0,0.0123,2.7586115103209068e-14
0,0,0.01242,1.8814236376282447e-14
0,0,0.01254,1.1879161375655893e-14
0,0,0.01277,5.612430514089178e-15
0,0,0.01289,5.591881702291204e-15
0,0,0.01301,7.402790922558782e-15
0,0,0.01324,1.322689517855664e-14
0,0,0.01336,1.548018185950014e-14
0,0,0.01348,1.6603278125817843e-14
0,0,0.01371,1.507687786739729e-14
0,0,0.01383,1.2734885652604325e-14
0,0,0.01395,9.883619186431396e-15
0,0,0.01418,4.643344922759998e-15
0,0,0.0143,3.090105815934494e-15
0,0,0.01441,2.5305452867563737e-15
0,0,0.01465,3.5759666854591354e-15
0,0,0.01477,5.215125204850359e-15
0,0,0.01488,6.8576627716110415e-15
